book_id,goodreads_book_id,best_book_id,work_id,books_count,isbn,isbn13,authors,original_publication_year,original_title,title,language_code,average_rating,ratings_count,work_ratings_count,work_text_reviews_count,ratings_1,ratings_2,ratings_3,ratings_4,ratings_5,image_url,small_image_url,genres
3692,9820,9820,1488871,41,037575931X,9780375759310,Wallace Stegner,1987.0,Crossing to Safety,Crossing to Safety,eng,4.16,25578,28323,3872,272,1107,4474,10341,12129,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,"Fiction;Classics;Literary Fiction;Novels;Book Club;Literature;Historical,Historical Fiction;Literature,American;Adult Fiction;Contemporary"
3696,2095,2095,1978857,80,055380202X,9780553802020,Stephen Hawking,2001.0,The Universe in a Nutshell,The Universe in a Nutshell,en-US,4.13,23596,25207,644,197,793,4505,9792,9920,https://images.gr-assets.com/books/1159814395m/2095.jpg,https://images.gr-assets.com/books/1159814395s/2095.jpg,"Science;Nonfiction;Science,Physics;Science,Astronomy;Science,Popular Science;Space;Audiobook;Philosophy;History;Education"
3699,5296,5296,130598,347,048641423X,9780486414230,Oscar Wilde,1893.0,An Ideal Husband,An Ideal Husband,en-US,4.03,29952,31461,806,272,1045,6685,12772,10687,https://images.gr-assets.com/books/1417045098m/5296.jpg,https://images.gr-assets.com/books/1417045098s/5296.jpg,"Classics;Plays;Fiction;Drama;Humor;Plays,Theatre;Literature,19th Century;Romance;Literature;Historical,Victorian"
3717,12651,12651,702720,340,0143037498,9780143037490,"Jean-Jacques Rousseau, Maurice Cranston",1762.0,Du contrat social: ou Principes du droit politique,The Social Contract,eng,3.75,24397,27347,525,591,2070,7813,9998,6875,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,"Philosophy;Politics;Nonfiction;Classics;History;Cultural,France;Politics,Political Science;Sociology;Literature,18th Century;Academic,School"
3728,44170,44170,918951,28,0803731531,9780803731530,Frank Beddor,2004.0,The Looking Glass Wars,"The Looking Glass Wars (The Looking Glass Wars, #1)",en-US,3.93,34581,37993,3522,819,2286,8286,13789,12813,https://images.gr-assets.com/books/1354845928m/44170.jpg,https://images.gr-assets.com/books/1354845928s/44170.jpg,"Fantasy;Young Adult;Fiction;Retellings;Adventure;Science Fiction,Steampunk;Fantasy,Magic;Fantasy,Fairy Tales;Young Adult,Young Adult Fantasy;Young Adult,Teen"
3735,11580,11580,14011,14,0452253802,9780452253800,"Stephen King, Bernie Wrightson, Michele Wrightson",1982.0,Creepshow,Creepshow,en-US,4.06,27690,28429,134,750,1503,5768,7734,12674,https://images.gr-assets.com/books/1332002598m/11580.jpg,https://images.gr-assets.com/books/1332002598s/11580.jpg,"Horror;Sequential Art,Comics;Sequential Art,Graphic Novels;Fiction;Short Stories;Fantasy;Graphic Novels Comics;Comics,Comic Book;Adult;Thriller"
3744,21685,21685,22786,63,0156029022,9780156029020,Dennis Lehane,1994.0,A Drink Before the War,"A Drink Before the War (Kenzie & Gennaro, #1)",en-US,3.96,25800,29551,1639,331,1108,6521,13083,8508,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,"Mystery;Fiction;Mystery,Crime;Thriller;Thriller,Mystery Thriller;Mystery,Detective;Suspense;Mystery,Noir;Audiobook;Novels"
3750,39030,39030,65004,71,0765354950,9780765354950,"Douglas Preston, Lincoln Child",1997.0,Reliquary,"Reliquary (Pendergast, #2)",en-US,4.0,27362,31006,1044,184,1173,7109,12384,10156,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,"Thriller;Mystery;Horror;Fiction;Thriller,Mystery Thriller;Suspense;Science Fiction;Mystery,Crime;Adventure;Audiobook"
3753,10,10,21457570,6,0439827604,9780439827610,J.K. Rowling,2005.0,"Harry Potter Collection (Harry Potter, #1-6)","Harry Potter Collection (Harry Potter, #1-6)",eng,4.73,24618,26274,882,203,186,946,3891,21048,https://images.gr-assets.com/books/1328867351m/10.jpg,https://images.gr-assets.com/books/1328867351s/10.jpg,"Fantasy;Fiction;Young Adult;Fantasy,Magic;Childrens;Classics;Adventure;Science Fiction Fantasy;Novels;Paranormal,Wizards"
3767,22896,22896,4030671,48,0425190374,9780425190370,Alice Hoffman,1995.0,Practical Magic,Practical Magic,eng,3.8,32994,36006,2549,601,2531,9916,13285,9673,https://images.gr-assets.com/books/1490354120m/22896.jpg,https://images.gr-assets.com/books/1490354120s/22896.jpg,"Fantasy;Fiction;Magical Realism;Romance;Paranormal,Witches;Fantasy,Magic;Fantasy,Paranormal;Audiobook;Adult;Womens Fiction,Chick Lit"
3769,9475,9475,361223,51,0439474299,9780439474290,Jenny Nimmo,2002.0,Midnight for Charlie Bone,"Midnight for Charlie Bone (The Children of the Red King, #1)",en-US,3.79,32917,34055,1614,922,2582,9164,11326,10061,https://images.gr-assets.com/books/1328868798m/9475.jpg,https://images.gr-assets.com/books/1328868798s/9475.jpg,"Fantasy;Young Adult;Childrens,Middle Grade;Childrens;Fiction;Fantasy,Magic;Adventure;Mystery;Childrens,Juvenile;Young Adult,Young Adult Fantasy"
3772,42986,42986,376293,42,0316954993,9780316954990,Herman Wouk,1978.0,War and Remembrance,"War and Remembrance (The Henry Family, #2)",eng,4.38,26633,28009,684,98,414,3212,9250,15035,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,"Historical,Historical Fiction;Fiction;War,World War II;War;Historical;Classics;World War II,Holocaust;War,Military Fiction;Audiobook;Literature,Jewish"
3776,9827,9827,1899209,81,0385333765,9780385333760,James Clavell,1962.0,King Rat,"King Rat (Asian Saga, #4)",eng,4.1,25071,27378,646,155,853,5448,10580,10342,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,"Historical,Historical Fiction;Fiction;War;Classics;Historical;Cultural,Asia;Cultural,Japan;War,World War II;Adventure;Novels"
3780,10990,10990,2489807,64,0770429459,9780770429450,Diana Gabaldon,2003.0,Lord John and the Private Matter,"Lord John and the Private Matter (Lord John Grey, #1)",eng,3.66,28653,32182,1388,913,2967,10145,10334,7823,https://images.gr-assets.com/books/1320485657m/10990.jpg,https://images.gr-assets.com/books/1320485657s/10990.jpg,"Historical,Historical Fiction;Fiction;Historical;Mystery;Fantasy;Romance;Audiobook;Romance,Historical Romance;LGBT;Mystery,Historical Mystery"
3790,15595,15595,168119,33,006440630X,9780064406310,Karen Cushman,1995.0,The Midwife's Apprentice,The Midwife's Apprentice,eng,3.71,33217,34145,1439,756,2537,10586,12275,7991,https://images.gr-assets.com/books/1305983479m/15595.jpg,https://images.gr-assets.com/books/1305983479s/15595.jpg,"Historical,Historical Fiction;Young Adult;Fiction;Childrens;Childrens,Middle Grade;Historical;Historical,Medieval;Childrens,Juvenile;Young Adult,Coming Of Age;European Literature,British Literature"
3803,32441,32441,1443220,52,0553804812,9780553804810,Dean Koontz,1989.0,The Good Guy,The Good Guy,eng,3.81,27061,28576,1366,401,1647,8173,11134,7221,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,"Thriller;Fiction;Horror;Mystery;Suspense;Thriller,Mystery Thriller;Mystery,Crime;Audiobook;Adult;Action"
3806,32422,32422,613832,77,0425203891,9780425203900,Dean Koontz,1992.0,Hideaway,Hideaway,eng,3.82,27511,28645,469,352,1581,8621,10473,7618,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,"Horror;Fiction;Thriller;Suspense;Mystery;Fantasy,Supernatural;Fantasy,Paranormal;Fantasy;Thriller,Mystery Thriller;Science Fiction"
3817,36315,36315,1813320,8,0345350804,9780345350800,"H.P. Lovecraft, August Derleth, Robert Bloch",1963.0,The Best of H.P. Lovecraft ,The Best of H.P. Lovecraft: Bloodcurdling Tales of Horror and the Macabre,eng,4.31,25841,26093,523,226,611,3290,8631,13335,https://images.gr-assets.com/books/1333214256m/36315.jpg,https://images.gr-assets.com/books/1333214256s/36315.jpg,"Horror;Fiction;Short Stories;Classics;Fantasy;Science Fiction;Anthologies;Horror,Lovecraftian;Fantasy,Weird Fiction;Literature"
3821,15015,15015,16955,79,0399142789,9780399142790,Neale Donald Walsch,1995.0,"Conversations with God, An Uncommon Dialogue: Living in the World with Honesty, Courage, and Love, Book 1","Conversations with God: An Uncommon Dialogue, Book 1",eng,4.15,21977,22988,1115,750,1119,3495,6307,11317,https://images.gr-assets.com/books/1327944254m/15015.jpg,https://images.gr-assets.com/books/1327944254s/15015.jpg,"Spirituality;Nonfiction;Religion;Philosophy;Self Help;Inspirational;Spirituality,New Age;Self Help,Personal Development;Christian;Psychology"
3833,40425,40425,1774048,461,0809599813,9780809599810,Edgar Rice Burroughs,1912.0,Tarzan of the Apes,"Tarzan of the Apes (Tarzan, #1)",eng,3.88,27529,32325,1977,558,1970,8236,11543,10018,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,"Classics;Fiction;Adventure;Fantasy;Cultural,Africa;Science Fiction;Pulp;Historical,Historical Fiction;Novels;Literature"
3835,26023,26023,26733,12,0451221257,9780451221250,Jen Lancaster,2007.0,"Bright Lights, Big Ass: A Self-Indulgent, Surly, Ex-Sorority Girl's Guide to Why it Often Sucks in the City, or Who are These Idiots and Why Do They All Live Next Door to Me?","Bright Lights, Big Ass: A Self-Indulgent, Surly, Ex-Sorority Girl's Guide to Why It Often Sucks in the City, or Who Are These Idiots and Why Do They All Live Next Door to Me?",eng,4.07,26690,27140,1653,613,1256,4956,9069,11246,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,"Womens Fiction,Chick Lit;Nonfiction;Humor;Autobiography,Memoir;Biography;Humor,Comedy;Biography Memoir;Biography,Autobiography;Writing,Essays;Adult"
3837,17650,17650,1119196,74,0385491034,9780385491040,Margaret Atwood,1993.0,The Robber Bride,The Robber Bride,eng,3.82,29797,31921,1662,438,1812,8559,13396,7716,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,"Fiction;Cultural,Canada;Contemporary;Literary Fiction;Feminism;Literature;Novels;Womens;Adult Fiction;Adult"
3851,33808,33808,2319,67,0446679097,9780446679090,Nelson DeMille,2000.0,The Lion's Game,"The Lion's Game (John Corey, #2)",,4.17,23780,26582,1080,215,682,4064,10942,10679,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,"Fiction;Thriller;Mystery;Suspense;Thriller,Mystery Thriller;Mystery,Crime;Action;War,Terrorism;Audiobook;Adventure"
3856,37426,37426,828476,45,0312315732,9780312315730,Tom Perrotta,2004.0,Little Children,Little Children,,3.61,24109,26333,2100,600,2405,8214,10664,4450,https://images.gr-assets.com/books/1327556734m/37426.jpg,https://images.gr-assets.com/books/1327556734s/37426.jpg,Fiction;Contemporary;Adult Fiction;Literary Fiction;Novels;Adult;Book Club;Drama;Family;Marriage
3874,30228,30228,2722196,28,0515140872,9780515140870,Laurell K. Hamilton,2006.0,"Micah (Anita Blake, Vampire Hunter, #13)","Micah (Anita Blake, Vampire Hunter, #13)",en-US,3.62,37410,38534,842,2323,4989,9990,9063,12169,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,"Fantasy,Urban Fantasy;Fantasy,Paranormal;Paranormal,Vampires;Fantasy;Romance;Romance,Paranormal Romance;Fiction;Horror;Fantasy,Supernatural;Paranormal,Shapeshifters"
3886,18553,18553,2351167,41,044022912X,9780440229120,Theodore Taylor,1969.0,The Cay,"The Cay (The Cay, #1)",en-US,3.74,25832,27304,2041,855,2358,7433,9173,7485,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,"Fiction;Historical,Historical Fiction;Young Adult;Classics;Childrens;Academic,School;Adventure;Adventure,Survival;Childrens,Middle Grade;Academic,Read For School"
3894,9282,9282,26163,47,0440235162,9780440235160,Nicholas Evans,2001.0,The Smoke Jumper,The Smoke Jumper,eng,4.05,25668,26423,686,372,1080,5498,9437,10036,https://images.gr-assets.com/books/1403193693m/9282.jpg,https://images.gr-assets.com/books/1403193693s/9282.jpg,"Fiction;Romance;Contemporary;Drama;Womens Fiction,Chick Lit;Adult Fiction;Adventure;Romance,Contemporary Romance;Roman;Love"
3903,38787,38787,1786290,155,0802133908,9780802133910,"Juan Rulfo, Margaret Sayers Peden, Susan Sontag",1955.0,Pedro Páramo,Pedro Páramo,eng,4.04,20450,26383,1716,570,1544,4921,8656,10692,https://images.gr-assets.com/books/1500663791m/38787.jpg,https://images.gr-assets.com/books/1500663791s/38787.jpg,"Fiction;Classics;Magical Realism;European Literature,Spanish Literature;Cultural,Latin American;Novels;Literature;Literature,Latin American Literature;Fantasy;Literature,20th Century"
3907,34080,34080,389834,157,0393974995,9780393975000,"T.S. Eliot, Michael North",1922.0,The Waste Land,The Waste Land,eng,4.11,29008,31657,718,727,1526,5361,9983,14060,https://images.gr-assets.com/books/1327910597m/34080.jpg,https://images.gr-assets.com/books/1327910597s/34080.jpg,"Poetry;Classics;Fiction;Literature;Literature,20th Century;Academic,School;Literature,American;Academic,College;European Literature,British Literature;Academic,Read For School"
3910,9531,9531,3204657,42,078683787X,9780786837880,"Dave Barry, Ridley Pearson, Greg Call",2006.0,Peter and the Shadow Thieves,"Peter and the Shadow Thieves (Peter and the Starcatchers, #2)",en-US,4.15,29555,30821,1289,310,951,5480,11230,12850,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,"Fantasy;Young Adult;Fiction;Adventure;Childrens,Middle Grade;Childrens;Fantasy,Magic;Adventure,Pirates;Retellings;Audiobook"
3913,28634,28634,2776625,105,057114456X,9780571144560,Milan Kundera,1990.0,Nesmrtelnost,Immortality,en-US,4.12,18574,23114,1180,206,859,4186,8619,9244,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,"Fiction;Philosophy;European Literature,Czech Literature;Novels;Literature;Classics;Contemporary;Literature,20th Century;Literary Fiction;Cultural,France"
3916,12083,12083,809292,57,0300093055,9780300093060,Eugene O'Neill,1956.0,Long Day's Journey Into Night,Long Day's Journey Into Night,eng,4.07,27215,28590,669,479,1403,5394,9803,11511,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,"Plays;Drama;Classics;Fiction;Plays,Theatre;Literature,American;Literature;Academic,School;Literature,20th Century;Nobel Prize"
3920,4692,4692,1612436,120,0751503894,9780751503890,Noah Gordon,1986.0,The Physician,"The Physician (Cole Family Trilogy, #1)",eng,4.35,19310,25952,1369,199,595,2884,8579,13695,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,"Historical,Historical Fiction;Fiction;Historical;Historical,Medieval;Adventure;Health,Medicine;Classics;Novels;Romance;European Literature,British Literature"
3930,19068,19068,2919427,447,0140449493,9780140449500,"Aristotle, J.A.K. Thomson, Jonathan Barnes, Hugh Tredennick",-350.0,Ἠθικὰ Νικομάχεια ,The Nicomachean Ethics,eng,3.91,19380,25469,626,534,1557,6091,8682,8605,https://images.gr-assets.com/books/1472992134m/19068.jpg,https://images.gr-assets.com/books/1472992134s/19068.jpg,"Philosophy;Classics;Nonfiction;Politics;Academic,School;Literature,Ancient;History;Cultural,Greece;Academic,College;History,Ancient History"
3933,14990,14990,2398507,34,0393329127,9780393329120,Mary Roach,2005.0,Spook: Science Tackles the Afterlife,Spook: Science Tackles the Afterlife,en-US,3.57,26306,27737,2306,802,3023,9144,9144,5624,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,"Nonfiction;Science;Humor;Fantasy,Paranormal;History;Death;Religion;Paranormal,Ghosts;Audiobook;Adult"
3948,37526,37526,1493394,599,0743484878,9780743484880,"William Shakespeare, Barbara A. Mowat, Paul Werstine",1599.0,The Cronicle History of Henry the fift,Henry V,eng,3.87,29341,33067,941,575,2457,8314,11156,10565,https://images.gr-assets.com/books/1331563646m/37526.jpg,https://images.gr-assets.com/books/1331563646s/37526.jpg,"Classics;Plays;Drama;Fiction;Historical,Historical Fiction;Plays,Theatre;Literature;Poetry;Academic,School;Historical"
3949,19083,19083,14746717,355,0486414248,9780486414250,Aristotle,-350.0,Politics,Politics,eng,3.91,22128,24041,289,439,1424,5899,8275,8004,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,"Philosophy;Politics;Classics;Nonfiction;History;Politics,Political Science;Literature,Ancient;Academic,School;History,Ancient History;Cultural,Greece"
3954,32585,32585,3135610,53,0486431681,9780486431680,"Knut Hamsun, George Egerton",1890.0,Sult,Hunger,eng,4.09,21394,28142,1932,369,1275,4849,10474,11175,https://images.gr-assets.com/books/1456243307m/32585.jpg,https://images.gr-assets.com/books/1456243307s/32585.jpg,"Fiction;Classics;Literature;Novels;European Literature,Scandinavian Literature;Literature,19th Century;Nobel Prize;Philosophy;Literary Fiction;Roman"
3965,32502,32502,2449470,93,0446607274,9780446607280,Michael Connelly,1999.0,Angels Flight,"Angels Flight (Harry Bosch, #6; Harry Bosch Universe, #7)",eng,4.13,25469,30538,1207,61,488,5280,14394,10315,https://images.gr-assets.com/books/1440615586m/32502.jpg,https://images.gr-assets.com/books/1440615586s/32502.jpg,"Mystery;Fiction;Mystery,Crime;Thriller;Mystery,Detective;Thriller,Mystery Thriller;Audiobook;Suspense;Adult;Mystery,Murder Mystery"
